address,name,country,Latitude,Longitude
,PREMEDFEDHA  PHARMACY,KENYA,-1.2840778,36.8203445
,ONE DIAL PHARMACY,KENYA,-1.5258235,36.9416793
,MART HEALTH OPTIONS,KENYA,-1.3133037,36.8167545
,MAKINI -PHARMACEUTICAL KIMBIBI,KENYA,-1.295964,36.770206
,TOPMEDS SUPPLIES LIMITED,KENYA,-1.2853451,36.8282833
,MALIBU EPIC BUSINESS PARK MOMBASA,KENYA,-4.050778,39.6898581
,SKYLINE HEALTH - NDENDERU,KENYA,-1.2590959,36.8268147
,UNITED THERAPEUTIC PHARMACY LIMITED,KENYA,-1.3324736,36.8806078
,NATIONCARE PHARMACY,KENYA,-1.284122,36.8294634
,RILEYS CHEMIST,KENYA,-1.2886575,36.8263734
,SUBEM CHEMIST,KENYA,-1.3077199,36.8332673
,MANKIND PHARMACY,KENYA,-1.3117215,36.9136669
,SMART DREAMS CHEMISTS,KENYA,-1.2838664,36.8968961
,SUAM CHEMIST,KENYA,-1.2864811,36.8268117
,MEDISAN MEDICAL CENTER,KENYA,0.6145618,34.6570898
,NAEL CHEMIST,KENYA,-1.2925944,36.7869486
,RAMRONS PHARMACY,KENYA,-1.2653785,36.8065018
,PHARMWI PHARMACY,KENYA,-1.3205309,36.70374049999999
,NAJMI CHEMIST,KENYA,-1.2925944,36.7869486
,SPENOK PHARMACY,KENYA,-1.1996951,36.9262652
,PISGAH PHARMACEUTICALS,KENYA,-1.3170018,36.9182823
,WENDO CHEMIST,KENYA,-1.2638654,36.8032699
,PEKAMED CHEMIST,KENYA,-1.265058,36.804397
,RHAPTA PHARMACY,KENYA,-1.264401,36.7904291
,MENIA INVESTMENT LIMITED,KENYA,-1.2831074,36.8236224
,MED SPARCKLE PHARMACY,KENYA,-1.3117381,36.8368951
,MALTA CARE PHARMACY,KENYA,-1.2870917,36.8266283
,LYDIUS CHEMIST,KENYA,-1.2751177,36.7947506
,MEDITEC E.A FAIRLIFE PHARMACY,KENYA,-1.3037777,36.7464809
,PAULGAB PHARMACY,KENYA,-1.284931,36.819842
,MAJESTY PHARMACEUTICALS LIMITED,KENYA,-1.0725821,37.0950352
,PROGYTOWN PHARMACY,KENYA,-1.2294517,36.8048317
,MONCLAIRE DISCOUNT PHARMACY,KENYA,-1.3245264,36.8257737
,LUIZ'S PHARMACEUTICAL,KENYA,-0.6646962,34.8446136
,SABEJA CHEMIST,KENYA,-1.2807112,36.7516109
,MIPHENS SUPPLIERS LIMITED,KENYA,1.0147023,35.002656
,PHARMAPLUS PHARMACEUTICALS LTD- BBS MALL EASTLEIGH,KENYA,-1.2797899,36.8465973
,SIPILO CHEMIST-NANYUKI,KENYA,0.0170646,37.0752865
,MEDSRUS LIMITED-PHARMACY,KENYA,-1.2657173,36.8035126
,SOUTHSHORE PHARMACY,KENYA,-1.3319206,36.8571633
,OLIVEPOINT CHEMIST,KENYA,-1.2877069,36.8961707
,SOLUTION SAVANT,KENYA,-1.2629794,36.8032059
,RIIRIPHARM CHEMIST,KENYA,-1.2448593,36.6815671
,MIDSTREET PHARMACY,KENYA,,
,TOB - KNIGHT CHEMIST,KENYA,-1.3037812,36.8103395
,LUCHAO PHARMACY,KENYA,-1.2864811,36.8268117
,ZEY PHARMACEUTICALS EASTLEIGH,KENYA,-1.2720581,36.845565
,TMF PHARMACEUTICALS CO LTD,KENYA,-1.35123,36.90183330000001
,VITAHEALTH PHARMACY,KENYA,-1.159585,36.88125350000001
,TOPWAY  CHEMIST,KENYA,-1.277999,36.8912908
,REMION DRUG STORE,KENYA,-1.4875291,36.9549162
,PHARMA PILL,KENYA,-1.2172564,36.9030657
,LENATA PHARMACY,KENYA,-1.3247698,36.8859047
,MOROGO CHEMIST,KENYA,-1.2183553,36.8993831
,NJOLINGA CHEMIST SOUTH B,KENYA,-1.3145446,36.8487135
,THE CEE PHARMACY,KENYA,-1.1714204,36.841927
,PHARMAPLUS PHARMACEUTICAL-KILIFI,KENYA,-3.6322465,39.84807989999999
,SCANDIC PHARMACY LIMITED,KENYA,-1.282181,36.8278998
,TAZON CHEMIST,KENYA,-1.2643903,36.8036153
,LINCOLN AND SONS PHARMACY,KENYA,-1.2673667,36.7509204
,MACHPHARM CHEMIST,KENYA,-1.2837414,36.8227456
,MUHA   CHEMIST,KENYA,-1.2864811,36.8268117
,PHARMAPLUS PHARMACEUTICALS LTD-COMET HOUSE,KENYA,-1.3319206,36.8571633
,PACIFIC PHARMACY,KENYA,-1.286511,36.793465
,WHITPRU CHEMIST,KENYA,-1.2757039,36.7892886
,RINEYMED SOLUTIONS LTD,KENYA,-1.3009317,36.7993609
,LORAN PHARMACY,KENYA,-1.1494327,36.6671503
,TULAMART PHARMACEUTICAL LTD,KENYA,-1.2460403,36.87666979999999
,RICHPAM PHARMACY,KENYA,-1.2820117,36.9653873
,MAGENTA PHARMACY,KENYA,-1.4169649,36.6868701
,ZUENARUSH PHARMACY,KENYA,-1.2096701,36.8952999
,MAXLAB CHEMIST & AGROVET LTD,KENYA,-3.3922342,38.5628673
,SALAMA NDANI,KENYA,-1.2859883,36.8232611
,TYPHARM PHARMACY,KENYA,-1.4811066,36.9574577
,ZOE LIFE CHEMIST LIMITED,KENYA,-1.2459031,36.9032423
,STRIVE PHARMARCY,KENYA,-1.3249593,36.696963
,RXEPERTS PHARMACY LTD,KENYA,-1.2852942,36.8205265
,SHIVLING PHARMACEUTICAL LIMITED KISII,KENYA,-0.6771638999999999,34.7802233
,NOBLE LITE PHARMACEUTICALS,KENYA,,
,"LUCYPHARM CHEMIST,",KENYA,-1.2836809,36.8236255
,MOHAME HABIB PHARMAMED LTD,KENYA,,
,SIDEHILL PHARMACY,KENYA,,
,PHOGRETA PHARMACEUTICALS LIMITED,KENYA,-1.2664742,36.8042108
,YACKOS CHEMIST KAKAMEGA,KENYA,0.2821954,34.7528884
,LEE PHARMACEUTICALS,KENYA,,
,NYABORO PHARMACY,KENYA,-1.299996,36.7729814
,TREVYION ENTERPRISE  LIMITED-ELDORET,KENYA,0.519384,35.27484
,PHARMAPLUS PHARMACEUTICALS LTD- IMAARA MALL,KENYA,-1.3277041,36.8816413
,PHARMAPLUS PHARMACEUTICALS LTD-KERARAPON KAREN,KENYA,-1.3319206,36.8571633
,NJORO MEDIRISE PHARMARCY,KENYA,-0.3763665,35.9358038
,RIBSOBON PHARMACY LTD-KIMUMU,KENYA,-1.2863149,36.821507
,NORTHLINK HEALTH SOLUTIONS,KENYA,-1.2683912,36.9087714
,VIREM PHARMA PLUS,KENYA,-1.2817009,36.816972
,VONTAN PHARMACY KAKAMEGA,KENYA,0.2829402,34.7548322
,LUMWA PHARMACY,KENYA,-1.2864811,36.8268117
,ROSEMED CHEMIST,KENYA,,
,MEGA TIBA CHEMISTS,KENYA,-1.2838244,36.84208539999999
,WANARUONA PHARMACY.,KENYA,-1.2762733,36.8286351
,STAWI PHARMACY,KENYA,-1.3249593,36.696963
,LELITA PHARMACEUTICAL LTD,KENYA,-1.3259731,36.7779941
,SEMULAR PHARMACY,KENYA,-1.2840778,36.8203445
,YAFE PHARMCARE,KENYA,-1.2986394,36.8114842
,SARAM PHARMACY LIMITED,KENYA,0.5142774999999999,35.2697802
,NAYAH PHARMACY,KENYA,-1.1849654,36.8857471
,PINMARK CHEMIST,KENYA,-1.2634735,36.8051402
,TREASURE LIFE PHARMACY LTD,KENYA,-1.6874629,36.8479898
,PECCA PHARMACY,KENYA,-1.2636877,36.7198391
,TRANSPAN CHEMIST - PRIME,KENYA,-1.2132049,36.8962556
,REYCS PHARMACEUTICAL LIMITED,KENYA,-1.3068231,36.8771554
,MEGACHEM CHEMIST,KENYA,-0.3699301,35.2817435
,LUSHVILLE PHARMACY,KENYA,-1.2982806,36.9525958
,SHAMMAH CARE CHEMIST,KENYA,-1.2267752,36.9272753
,TOUCHSTONE PHARMACEUTICALS LTD- BROADWALK,KENYA,-1.2714411,36.8124943
,NYAMASA PHARMACY,KENYA,-1.304712,36.8291133
,RAYCOS ENTERPRISE LTD-SOUTH B,KENYA,-1.3105155,36.8309559
,MEDLEY TUMAINI CHEMISTS LTD-RDH,KENYA,-0.5078948999999999,34.7381496
,MVERA PHARMACY KIBARANI,KENYA,,
,MADHACHO PHARMACY,KENYA,-1.2547663,36.7974269
,TRUE WORTH PHARMACY LTD,KENYA,,
,THE DEWLAND PHARMACY,KENYA,-1.2643903,36.8036153
,TARBUSH,KENYA,-4.061376399999999,39.6749806
,ZANEPHARM CHEMIST,KENYA,-1.2132049,36.8962556
,LIVAI CHEMIST,KENYA,-1.283385,36.784354
,MAASUSWA CHEMISTS,KENYA,-1.2643903,36.8036153
,MAINSTREET PHARMACY,KENYA,-1.2959204,36.8050647
,ONECHEM PHARMACY LIMITED,KENYA,-1.2842985,36.8280089
,RITE DRUG  CHEMIST,KENYA,-1.2592146,36.823796
,MUSEO SOLUTIONS PHARMACY,KENYA,-1.2838269,36.8266216
,RUNPHARM CHEMIST,KENYA,-1.2840778,36.8203445
,MANGAPHARM ATHI CHEMIST,KENYA,-1.457513,36.9745436
,NEWBIRTH CHEMIST,KENYA,,
,LIYOH PHARMACY,KENYA,-1.2234716,36.7530235
,PHARMAPLUS PHARMACEUTICALS LTD-CHAKA,KENYA,-1.2914354,36.7905225
,REENLAND PHARMACY LIMITED,KENYA,-1.2889169,36.7926508
,TIGRIS PHARMACY,KENYA,-0.1890902,36.1245541
,SAMANI PHARNACEUTICALS LIMITED,KENYA,-1.2679118,36.8199666
,SAGANA- SMARTLINK PHARMACEUTICALS,KENYA,-0.6695131999999999,37.2061138
,SHAHEAL PHARMACY,KENYA,-1.2611605,36.80197769999999
,MALINDI AMAZ PHARMACY,KENYA,-3.2253161,40.1158131
,NICEHEAL PHARMACY-MWIKI,KENYA,-1.3246911,36.8260391
,MUANJU PHARMACEUTICAL LIMITED,KENYA,-1.6637692,36.8701914
,MOUBIET INVESTMENT,KENYA,-1.2857399,36.8235975
,MURENO PHARMCHEM,KENYA,-1.2679118,36.8199666
,PHARMATECA CHEMIST LIMITED,KENYA,-1.3458861,36.6489364
,RICKLEODS PHARMACEUTICAL RUAKA,KENYA,-1.210233,36.7898027
,SILOR HEALTHCARE SERVICES,KENYA,-4.0281405,39.6885127
,ROSENAH PHARMACY,KENYA,-1.294937,36.7981006
,RIELMED GIAKANJA CHEMIST,KENYA,-0.0748561,34.7845735
,LINCPHARM CHEMIST,KENYA,-1.2851347,36.8270809
,WINSCARE CHEMIST,KENYA,-1.2394087,36.8988668
,ULTRACEUTICALS PHARMACY,KENYA,-1.2864807,36.8229751
,TELEPHARMA CHEMIST,KENYA,-1.2382363,36.9021577
17555= 00200- Nairobi ,Maroti Pharmacy ltd,KENYA,-1.300352,36.7869365
KATANI,ABAN ,KENYA,-1.2781595,36.8515942
Loresho shopping centre ,Phrancmed ,KENYA,-1.2516884,36.7564312
Marurui- thome,Aid mart pharmacy ,KENYA,-1.2132895,36.8755289
KIKUYU TOWN OPPOSITE FAMILY BANK,PEAKTIME CHEMIST LTD,KENYA,-1.2451253,36.6632921
Rongai millennial,ALMOND PHARMACY ,KENYA,-1.3962052,36.7393511
121Kasarani,Tymedpharmacy,KENYA,-1.2978535,36.78901219999999
Kangemi ,Medipharmacy,KENYA,-1.2639662,36.7581754
UTHIRU ,REMMAY PHARMACY ,KENYA,-1.2638636,36.715953
20405-Bomet,narila pharmacy,KENYA,,
nairobi,nedijndife ltd,KENYA,-1.2845799,36.8186918
MWANGAZA RD SECTOR 3B,KOMA MEDICAL CENTER,KENYA,-1.2647614,36.9087414
juja,urit medical ,KENYA,-1.1009928,37.0129877
56,nest pharmacy ,KENYA,-1.2835177,36.8940654
"UOJA CENTRE,Kerarapon Road",NAISOMEDI PHARMACY LIMITED,KENYA,-1.3310715,36.6761106
36 kerugoya,trophychem,KENYA,-1.261017,36.802003
LIMURU,BENESSERE CHEMISTS,KENYA,-1.1091616,36.6418398
CBD Star Mall,Medinici,KENYA,-1.2825916,36.8235758
ngara,okiya pharmacy,KENYA,-1.276179,36.825432
Nairobi,Jomac Pharmacy,KENYA,-1.3148552,36.791963
Westpointe Suites,Discovery Pharmacy,KENYA,,
kabianga ,SHAKIM PHARMACY AND CHEMIST ,KENYA,-0.460686,35.1728227
Diani ukunda ,divine Healthplus pharmacy ,KENYA,-4.2806831,39.5662539
173 Kitengela ,Plain Kitengela Pharmacy ,KENYA,-1.4766794,36.9597949
Tseikuru,memah bestcare pharmacy,KENYA,-0.3076936,38.2196697
Prison road kitengela,Pharma Best Pharmacy ,KENYA,-1.4791361,36.95836
Nuu stage ,CALMAK CHEMIST ,KENYA,-1.053931,38.3631399
Mlolongo,Kevron healthcare,KENYA,-1.3934071,36.9398698
Next to mtopanga primary ,Lukomatch-chemist ,KENYA,-1.2986566,36.7782771
Next to mtopanga primary school ,Lukomatch-chemist ,KENYA,-1.6628462,37.4470643
"Athi river, Kenya ",Ballet pharmacy ,KENYA,-1.457878,36.97569
"Grey Park Annex, Along Eastern Bypass, Utawala",Karyo Health ,KENYA,-1.1538194,36.9622579
"Mbita Sub County, Homabay County ",Medlink Pharmacy ,KENYA,-0.4367915000000001,34.2060283
Juja Stage,Neolite Pharmacy ,KENYA,-1.0919437,37.0204674
Matasia,Tawi Pharmaceuticals Ltd,KENYA,-1.3932906,36.6836344
Ngong Hills,Elpason Chemist,KENYA,-1.3485312,36.66102679999999
uthiru ,isweya pharmacy ,KENYA,-1.258661,36.7118767
town,tester,KENYA,-1.2929177,36.8411063
Saachi plaza,Emreign Limited,KENYA,-1.2928289,36.7899874
uthiru 87,Radiant chemist and cosmetics ,KENYA,-1.2436907,36.9110513
,Hellen pharma ,KENYA,-1.285217,36.8316976
DC Kabiria road,AntonioMemz Chemist ,KENYA,-1.2904708,36.72628330000001
Juja next to Coop Bank,Sanaa Pharmacy,KENYA,-1.1079375,37.0068125
P. O BOX 33 BOMET ,RJ-HIGHCREST PHARMACY ,KENYA,-0.7806006,35.3427295
Marurui ,Nguvoni pharmacy ,KENYA,-1.2950277,36.7865919
Market road ,MEDIBLEND ,KENYA,-1.282731,36.7848689
Nairobi ,Ken,KENYA,-1.2860095,36.8257038
Kitengela ,Sam's Pharmacy ,KENYA,-1.4747862,36.9582619
"Kolani village,opp Rubis petrol Station,Karen",Meditass Pharmacy,KENYA,-1.3404985,36.753122
LANGATA ROAD,NORTHCROSS PHARMACY,KENYA,-1.3402408,36.7501828
Nakumbuka,DoeJo Pharmaceuticals,KENYA,-1.2461549,36.8748971
17983,wayne,KENYA,-1.2625068,36.7982244
Kenol ngong rd,Branston pharmacy7,KENYA,,
cbd,Business one,KENYA,-1.2804714,36.823156
CBD,Shon's,KENYA,-1.3268955,36.8526944
"A22, Ngummo",Jekim Pharmacy,KENYA,-1.269627,36.9184184
Nairobi ,Pinto,KENYA,-1.2132548,36.9049084
kiuru along muhuri road,CORNER view pharmacy ,KENYA,-1.2627683,36.7017211
kinoo,Liserm pharmacy ,KENYA,-1.2576276,36.703514
87uthiru,Helfen,KENYA,-1.2575421,36.703268
Kiserian,Lelita pharmacy ,KENYA,-1.4267078,36.6898759
"Rongai, Tumaini",VIECO,KENYA,-1.395227,36.763723
riruta police station,seticare pharmaceuticals ,KENYA,-1.2934412,36.7394752
Along moi drive ,Shukran Pharmacy,KENYA,-1.2868387,36.8892662
Total energies parklands,Healthcare pharma,KENYA,-1.2633388,36.809199
umoja ,umocare chemist,KENYA,-1.2782826,36.8910074
UMOJA 1,ANGELIC STAR PHARMACEUTICALS,KENYA,-1.2834847,36.889222
westpark suites,nourish & bloom pharmacy,KENYA,-1.266308,36.8117356
11008,Fastmedd ,KENYA,,
Kawangware,Afia space pharmacy ,KENYA,-1.2864911,36.742397
26 muthithi dr ,Ram pharmacuticals,KENYA,-1.2653785,36.8065018
Utawala,Beram Medicare ,KENYA,-1.2985862,36.7936141
Jason test account,Jason test account,KENYA,-1.3264457,36.7250469
GATUNDU,KEGAKA PHARMACY,KENYA,-1.0133967,36.9058388
"294-00625, Nairobi",Hallow Pharmacy,KENYA,-1.2645437,36.8040224
234,Caterwell,KENYA,,
"Kabiria Rd, Kabi Center",Aviv Medical Center,KENYA,-1.2907765,36.7271297
Ongata Rongai,Kwesih Pharmaceuticals,KENYA,-1.3968733,36.7594075
Ongata Rongai,Mauleni Chemist,KENYA,-1.3908034,36.7699285
Kasarani ,FloDanChemist,KENYA,-1.2189509,36.8950123
dagoretti corner,Afyaheri medical centre,KENYA,-1.2993491,36.7565354
abc Square Naivasha rd,revees pharmacy,KENYA,-1.2943479,36.7541566
Ongata Rongai,Rongai Orthopaedic Medical Services,KENYA,-1.4158051,36.7146198
Kimbo,Turtles Care Pharmacy ,KENYA,-1.252626,36.693025
77130_00100,Jomac Pharmacy,KENYA,-1.3148552,36.791963
"KIKUYU TOWN, OPPPSITE FAMILY BANK",PEAKTIME CHEMIST LTD,KENYA,-1.2451253,36.6632921
Kimbo,EINESWEI PHARMACY,KENYA,-1.2075997,36.9289285
Kawangware ,JOMU PHARMACEUTICAL ,KENYA,-1.2829097,36.7429612
Pipeline Estate,Pineville Pharmacy,KENYA,-1.3181664,36.8951638
Saika,Osta pharmacy,KENYA,-1.2573158,36.9162208
Nairobi CBD,THE SAMARI MED CENTRE,KENYA,-1.2920659,36.8219462
Embakasi Pipeline stage,RESIDENT PHARMACY,KENYA,-1.3185748,36.896093
kimbo,Fitbody pharmacy ,KENYA,-1.2055145,36.918536
Kawangware,KanuniAfya,KENYA,-1.2820086,36.74220440000001
Maasai Lodge - Ongata Rongai,Kwesi Pharmaceuticals PLC,KENYA,-1.3854972,36.8131123
Ngara parkroad ,Rozita chemist,KENYA,-1.2739901,36.83180309999999
Prism towers,Janz,KENYA,-1.293066,36.8089098
Eastleigh 12th Street,Awale 2,KENYA,-1.2782017,36.8515634
koinange,nafuumed,KENYA,-1.2835423,36.8312504
Juja,Bridgecare Pharmacy,KENYA,-1.1044545,37.0136752
Highpoint,Rolpherm Pharmacy,KENYA,-1.0950681,37.0295052
1753 Karatina,Medipoa,KENYA,-0.481542,37.11248399999999
6824,Beram Medicare,KENYA,-1.2985862,36.7936141
kangemi,sunshine chemist,KENYA,-1.2705263,36.7454636
ENGINEER LAW COURTS,Aberchem pharmaceuticals,KENYA,-0.6032333999999999,36.5773342
Athi River,Moola Enterprise,KENYA,-1.4493399,36.9792001
wanyee,just pharmacy,KENYA,-1.2949474,36.7478597
UMOJA 1 MARKET ,PIPEVILLE PHARMACY,KENYA,-1.3181664,36.8951638
THIKA,PATALIA PHARMA,KENYA,-1.035434,37.0754647
Witeithie-Opposite Kernan Hosp,Valuelife,KENYA,-1.2041106,36.8406099
Kangundo Road (Kware),Heal life chemist ,KENYA,-1.2500677,36.9401602
OLD NAMANGA ROAD,REDPINE PHARMACY,KENYA,-1.4766794,36.9597949
"Ndunyu, Dagoreti Rd",Zepharma,KENYA,-1.2845957,36.6881478
Matasia opposite Resort,hillsway medical center Ltd matasia,KENYA,-1.3895826,36.6835663
"Ndunyu Market, Dagoretti Rd",Talia Medical Center,KENYA,-1.2751315,36.7570649
32 KANGEMI,KEDAH MYRRH PHARMACY,KENYA,-1.2642485,36.751915
Kangemi Bus Terminal,Danamed Chemist,KENYA,-1.2649232,36.7493326
kikuyu,Dirak pharm chemist,KENYA,-1.2445866,36.6647991
KMA center,Githu Annex chemist,KENYA,-1.2059102,36.9173031
Fortis suite Hospital Road,The woman's clinic pharmacy Ltd,KENYA,-1.2983821,36.8085711
"JF Centre, ground floor, at the junction of Argwings Kodhek Road/Ralph Bunche road, next to the Nairobi Hospital.",WISEMAN'S PHARMACY Ltd,KENYA,-1.2952714,36.8063976
15308-00400,JACYA PHARMACY,KENYA,-1.294389,36.7984859
kindaru road,ABRAXAS,KENYA,-1.2986506,36.7930823
Chemelil ,CHEMELIL TRINITY ,KENYA,-0.0841527,35.1351985
ngong Road business centre,Greenspan chemists limited,KENYA,-1.3000019,36.7736086
Nairobi,Notable Chemist,KENYA,-1.2853715,36.8190588
Kayole Junction,Bendito Clinic,KENYA,-1.2556649,36.9233532
Magadi Road,KABMON PHARMA INTERNATIONAL LTD,KENYA,-1.396221,36.7407819
Kichinjio road rongai,MEMA PHARMACY ,KENYA,-1.2762888,36.9145329
Fedha plaza,Doveypharma,KENYA,-1.2636152,36.80648619999999
kinoo,healspark,KENYA,-1.2526258,36.6930253
kasarani arcade,HEKO,KENYA,-1.2177704,36.89710970000001
Nairobi,Abc,KENYA,-1.2596849,36.777006
ZIMMERMAN,Akima chemist,KENYA,-1.2059489,36.8952592
Zimmerman canopy,Britney pharmacy,KENYA,-1.2103862,36.8959204
Zimmerman,dauphin pharmacy,KENYA,-1.2063005,36.8948593
Canopy,Setoa plus plus ltd,KENYA,-1.3190521,36.8363723
Roysambu,Dimples Pharmacy Ltd,KENYA,-1.2153329,36.895116
Nairobi,Herly,KENYA,-1.2713201,36.8107798
ngewa park Nairobi west,Hightone pharmacie ltd,KENYA,-1.2783164,36.8908708
"Gichungo, Muhuri Rd",TayJay Chemist,KENYA,-1.2842641,36.7424021
Ngong Jotta 1 building,Rujchem Pharmacy,KENYA,-1.3630685,36.65592470000001
ngong oloolua road,Boston chemist,KENYA,-1.3616454,36.6560518
ngong zambia,Greatlinks pharmacy,KENYA,-1.3596198,36.6560881
918-00208,Benapharm,KENYA,-1.400727,36.7574128
Ngong,Medihints,KENYA,-1.3505237,36.6598712
Ruaka,vie saine pharmacy,KENYA,-1.2071041,36.7838035
458 Ruiru,pharmacy,KENYA,-1.15923,36.9597065
outering road,ruby health care services,KENYA,-1.297955,36.799489
ushirika fupi,barakaat,KENYA,-1.2737918,36.8435911
2030,riscon pharmacy,KENYA,-1.3019836,36.7540732
new donholm,amoit pharmacy,KENYA,-1.3021765,36.8881104
Kimbo ,Famous Care ,KENYA,-1.1299363,36.9699661
"hypermarket,muthithi road",mh pharma,KENYA,-1.2656313,36.807071
01000,Eshaal Chemist,KENYA,-1.2857566,36.8226597
30455,maria drug house,KENYA,-1.2576329,36.92043049999999
"Table54 building,ngong town",AL-AMIN CHEMIST,KENYA,-1.3484893,36.661076
molo,nana,KENYA,-0.2488358,35.7323709
"Woodley estate, Toi Market",Toi Pharmacy,KENYA,-1.3022402,36.7803998
"Ushirika, Nairobi",Barakaat Chemist Ltd,KENYA,-1.2742434,36.8435388
Nairobi,Wanda S&A Limited,KENYA,-1.2691912,36.8112789
kiamumbi,little sprout pharmaceuticals,KENYA,-1.2047601,36.77359310000001
Donholm,Trafford,KENYA,-1.301282,36.7837293
Witeithie,Tamwaj ,KENYA,-1.0767626,37.05470160000001
Alaswad,Al-Aswad pharmacy,KENYA,-1.2806269,36.8496802
Mariver,Liwa Enterprise,KENYA,-1.2025421,36.9248729
Donholm,Carrington,KENYA,-1.2825431,36.8235422
Kimbo,Amavita Pharmacy ,KENYA,-1.2547663,36.7974269
"Petrocity, Karen",Grants Pharmacy,KENYA,-1.3225694,36.7070607
EMBAKASI,SAYARI-MEDS HOME CARE ltd,KENYA,,
kware,edlian hope,KENYA,-1.3094212,36.8180605
embakasi-juakali,riscon,KENYA,-1.3046679,36.9153714
"2338, JOYLAND RUAKA",THE HOPKINS CRESCENT PHARMACY,KENYA,-1.2043878,36.7756458
"NAIROBI, INDUSTRIAL AREA",DAVRY PHARMACEUTICALS,KENYA,-1.3039696,36.8673855
"NAIROBI, INDUSTRIAL AREA ",DAVRY PHARMACEUTICALS ,KENYA,-1.2872743,36.7484908
Karen,Grants Pharmacy Ltd,KENYA,-1.3226341,36.7069635
ruiru town near railway,langaze,KENYA,-1.1502513,36.9608441
Ruiru Town,ngatho,KENYA,-1.14825,36.9604534
ngong town,medcare pharm,KENYA,-1.3609857,36.656347
Ruiru town,Ngatho Chemist,KENYA,-1.14825,36.9604534
"Dagoretti Centre, Dagoretti Rd",Assured Plus Medical Centre,KENYA,-1.2793242,36.7127048
Skymall 4th parklands,WELLNESS LIFECARE PHARMACY LTD,KENYA,-1.2571961,36.8180089
Parklands,Tf pharmacy,KENYA,-1.2638674,36.8244743
599-001100,KAJLAB PHARMACY,KENYA,-1.2844627,36.8233367
kajiado town,NARAMATT CHEMIST,KENYA,-1.8420955,36.7884997
Elpaso ngong,Hillstop,KENYA,-1.3481003,36.6627315
matasia- ngong,kleft pharmacy,KENYA,-1.3627298,36.6560533
Tom Mboya Street Opposite fire station,Wellcure Pharmacy,KENYA,-1.2597319,36.8169103
Dagoreti,luvipharm,KENYA,-1.2836333,36.6888383
MALINDI,JESUSTAR CHEMIST,KENYA,-3.2165418,40.11499380000001
JO,JO,KENYA,-1.2824887,36.8229491
Ruai,Jolem Pharmacy,KENYA,-1.2683082,36.9925521
Tala,HurryCare,KENYA,-1.2678124,37.3168531
Alpine,Hobbit,KENYA,-1.1906353,36.8978754
ruiru town,ruiru hospital ltd,KENYA,-1.1441678,36.9580183
embulbul next to mosque,kechi pharm pharmacy,KENYA,-0.9519055,37.1064019
ruiru railways,ruiru medical store,KENYA,-1.1478202,36.9608429
Embulbul,Omincare pharmacy,KENYA,-1.326543,36.82880900000001
"Muyuyu street, Eastleigh 2nd avenue",Fil care,KENYA,-1.2999997,36.8014744
mombasa,pharmaland,KENYA,-4.0587263,39.6728888
"IMANI PLAZA II BUILDING, MACHAKOS",UNIVERSAL FAMILY HEALTH SERVICES LTD,KENYA,-1.5247997,37.26549
Bondo west end,Ambient pharmacy ,KENYA,-0.0990539,34.2750183
75 kabiria town,Wisegate health chemist,KENYA,-1.2876736,36.8277787
kimbo,peripharm chemist,KENYA,-1.147016,36.9584749
"RUIRU KIMBO, MATANGI ROAD",EXPRESS CARE PHARMACY,KENYA,-1.1331173,36.976005
ushirika Eastleigh,DAYAH,KENYA,-1.2737918,36.8435911
elpaso,levacare pharmacy,KENYA,-1.3347999,36.673464
Rongai,midwest,KENYA,-0.297241,36.0510872
www.newlife.com,Newlife,KENYA,-1.2889569,36.7878418
Remax mall chaka,Healsense  pharmacy,KENYA,-1.2931386,36.7923137
Utawala Airways,Apotek Pharmaceutical,KENYA,-1.2885927,36.9504001
Eastleigh 9th Street Nairobi,RAFIKI PHARMACEUTICALS,KENYA,-1.275788,36.8512672
Hunters Kasarani,Alison Chemist,KENYA,-1.2253857,36.9210154
Kiambu ,Aura,KENYA,-1.2506579,36.6922591
Athi River,Goblet Enterprise,KENYA,-1.454577,36.9882026
"Juja, Kiambu",Wellness,KENYA,-1.1365363,36.97286320000001
Mombasa,Alpher,KENYA,-4.058843899999999,39.6711771
Gigiri,healthcare pharmaceuticals,KENYA,-1.2362233,36.80703829999999
kilimani,testerrr,KENYA,-1.2929177,36.8411063
outering road,carevibe,KENYA,-1.2577901,36.8034798
kizito mwihoko,SAVAS CHEMISTS,KENYA,-1.2084245,36.9589207
Embul Bul Ngong,Jomed Chemists,KENYA,-1.3347999,36.673464
tassia,vibecare,KENYA,-1.3089651,36.8936368
machakos,GEN LIFE CARE,KENYA,-1.5216029,37.2690653
machakos Bus park,Gen lifecare,KENYA,-1.5216029,37.2690653
22211,PATIMA,KENYA,-0.43619,36.9624383
50881-00100,Lifewise Pharmacy,KENYA,-1.2986566,36.7782771
waudo street,Sancilin Pharmacy,KENYA,-1.2784218,36.8504755
mohamed,Abdirashid,KENYA,-1.2623003,36.8222573
8798-00610,medifil,KENYA,-1.2810112,36.8500205
California,Jazaka,KENYA,-1.2842749,36.8293302
California,Flash pharmacy,KENYA,,
California Mabruk 2,vassila chemist,KENYA,-1.2751177,36.7947506
California KFC Eastleigh,Maaz care pharmacy,KENYA,-1.285233,36.8541605
Zimmerman canopy,Setoa plus plus ltd,KENYA,-1.2060947,36.8943789
2nd avenue 9th street,Rafiki pharmaceutical,KENYA,-1.2759658,36.8511934
